"order_id","order_date","customer_id","customer_name","city","pincode","product_id","product_name","category","quantity","price","discount","total_amount","payment_method","delivery_type","order_status","vendor_id","vendor_name","coupon_code","rating","is_returned","delivery_time_days"
"1499","2025-03-22","C005576","Customer_5576","Mangalore","340099","P1016","RiceCooker","Appliances","2","1737","0","3474","COD","Standard","Delivered","V0149","Vendor_149","","","N","1"
"1500","2025-01-22","C000901","Customer_901","Gurgaon","636001","P1026","Juice_1L","Beverages","1","143","0","143","Wallet","Standard","Delivered","V0145","Vendor_145","","3","N","1"
"1501","2025-10-15","C002884","Customer_2884","Rajkot","248961","P1008","Sugar_1kg","Grocery","1","189","0","189","Wallet","Standard","Delivered","V0045","Vendor_45","","","N","4"
"1502","2024-05-04","C004077","Customer_4077","Gorakhpur","564986","P1011","Toothpaste_100g","PersonalCare","3","175","59","466","Card","Standard","Returned","V0002","Vendor_2","ZP100","","Y","4"
"1503","2024-12-25","C002605","Customer_2605","Surat","307628","P1026","Juice_1L","Beverages","2","151","0","302","Card","Express","Delivered","V0116","Vendor_116","","5","N","1"
"1504","2025-01-22","C001440","Customer_1440","Mumbai","430274","P1050","Handwash_250ml","Household","3","216","0","648","Card","Standard","Processing","V0089","Vendor_89","","","N","3"
"1505","2024-06-05","C007779","Customer_7779","Durgapur","200799","P1045","SurgicalGloves","Household","1","234","0","234","Wallet","Standard","Delivered","V0058","Vendor_58","","","N","1"
"1506","2024-10-09","C002805","Customer_2805","Gurgaon","815770","P1039","InstantNoodlesPack","Snacks","2","78","0","156","UPI","Express","Cancelled","V0084","Vendor_84","","","N","1"
"1507","2025-05-26","C002856","Customer_2856","Ludhiana","187293","P1042","Maggie_2pack","Snacks","3","94","0","282","Wallet","Standard","Delivered","V0092","Vendor_92","","4","N","2"
"1508","2024-11-25","C000980","Customer_980","Durgapur","760527","P1042","Maggie_2pack","Snacks","1","89","25","64","Card","Standard","Delivered","V0157","Vendor_157","ZP100","5","N","4"
"1509","2024-07-11","C003827","Customer_3827","Mumbai","415359","P1028","Butter_200g","Dairy","1","132","0","132","Wallet","Standard","Delivered","V0028","Vendor_28","","4","N","4"
"1510","2025-08-19","C005007","Customer_5007","Ahmedabad","884711","P1008","Sugar_1kg","Grocery","2","233","36","430","NetBanking","Standard","Delivered","V0103","Vendor_103","FESTIVE10","4","N","4"
"1511","2025-06-07","C006456","Customer_6456","Jalandhar","350620","P1034","PeanutButter_350g","Grocery","1","169","25","144","NetBanking","Standard","Delivered","V0123","Vendor_123","ZP100","","N","4"
"1512","2025-02-12","C006256","Customer_6256","Asansol","643165","P1038","IceCream_500ml","Frozen","3","117","0","351","Card","Standard","Delivered","V0187","Vendor_187","","4","N","1"
"1513","2024-10-06","C000823","Customer_823","Mysore","920615","P1018","Mask_10pc","Household","1","216","0","216","NetBanking","Standard","Delivered","V0120","Vendor_120","","5","N","2"
"1514","2024-07-16","C002243","Customer_2243","Dehradun","237451","P1012","Shampoo_200ml","PersonalCare","1","192","0","192","NetBanking","Standard","Delivered","V0043","Vendor_43","","4","N","3"
"1515","2025-07-02","C006078","Customer_6078","Ajmer","261581","P1003","Paneer_200g","Dairy","3","113","0","339","NetBanking","Standard","Delivered","V0170","Vendor_170","","","N","2"
"1516","2025-07-04","C003874","Customer_3874","Gurgaon","727414","P1012","Shampoo_200ml","PersonalCare","3","179","0","537","Wallet","Standard","Delivered","V0172","Vendor_172","","","N","1"
"1517","2024-04-14","C007985","Customer_7985","Rajkot","442946","P1031","TomatoKetchup_500g","Grocery","1","222","38","184","COD","Standard","Cancelled","V0102","Vendor_102","ZP100","","N","2"
"1518","2024-04-10","C003202","Customer_3202","Delhi","220920","P1007","OliveOil_500ml","Grocery","1","228","0","228","Card","Express","Delivered","V0118","Vendor_118","","","N","1"
"1519","2024-03-04","C001582","Customer_1582","Nellore","346287","P1031","TomatoKetchup_500g","Grocery","3","187","0","561","COD","Standard","Delivered","V0052","Vendor_52","","4","N","2"
"1520","2025-05-18","C004693","Customer_4693","Dhanbad","394855","P1015","FloorCleaner_1L","Household","2","223","0","446","UPI","Standard","Delivered","V0009","Vendor_9","","","N","2"
"1521","2024-10-08","C007572","Customer_7572","Surat","625047","P1016","RiceCooker","Appliances","1","2032","0","2032","Card","Standard","Delivered","V0135","Vendor_135","","5","N","2"
"1522","2024-09-23","C005421","Customer_5421","Bhubaneswar","816590","P1021","FrozenFish_1kg","Frozen","1","300","76","224","UPI","Standard","Delivered","V0161","Vendor_161","NEWUSER50","5","N","2"
"1523","2025-07-03","C005703","Customer_5703","Kolhapur","624013","P1045","SurgicalGloves","Household","1","246","0","246","COD","Express","Delivered","V0086","Vendor_86","","5","N","1"
"1524","2025-06-20","C005611","Customer_5611","Vadodara","840762","P1017","MobileCharger","Electronics","2","850","0","1700","COD","Standard","Delivered","V0028","Vendor_28","","5","N","1"
"1525","2025-05-10","C001423","Customer_1423","Kolkata","841593","P1048","BabyDiapers","Baby","2","224","39","409","COD","Standard","Delivered","V0145","Vendor_145","SAVE20","5","N","2"
"1526","2025-02-26","C003503","Customer_3503","Durgapur","729739","P1023","Coffee_200g","Beverages","2","140","37","243","NetBanking","Standard","Delivered","V0055","Vendor_55","FREESHIP","","N","2"
"1527","2025-03-02","C003828","Customer_3828","Chandigarh","928440","P1004","Bananas_1kg","Fruits","1","177","0","177","Card","Standard","Delivered","V0094","Vendor_94","","5","N","3"
"1528","2025-01-10","C002576","Customer_2576","Rajkot","239001","P1035","CookingGasRefill","Household","1","278","0","278","COD","Standard","Delivered","V0097","Vendor_97","","","N","2"
"1529","2025-07-17","C003192","Customer_3192","Indore","432246","P1031","TomatoKetchup_500g","Grocery","2","168","0","336","COD","Standard","Delivered","V0154","Vendor_154","","4","N","3"
"1530","2024-10-07","C006874","Customer_6874","Ludhiana","979443","P1001","Almonds_1kg","Grocery","2","147","33","261","COD","Standard","Delivered","V0189","Vendor_189","ZP100","","N","3"
"1531","2025-09-18","C006371","Customer_6371","Durgapur","439889","P1049","BabyWipes","Baby","2","215","0","430","NetBanking","Express","Delivered","V0134","Vendor_134","","","N","0"
"1532","2025-04-07","C002263","Customer_2263","Jammu","410680","P1026","Juice_1L","Beverages","1","129","0","129","UPI","Standard","Delivered","V0082","Vendor_82","","","N","2"
"1533","2025-03-28","C001078","Customer_1078","Patna","818123","P1011","Toothpaste_100g","PersonalCare","2","197","0","394","COD","Express","Delivered","V0014","Vendor_14","","4","N","0"
"1534","2025-04-23","C003761","Customer_3761","Asansol","140989","P1001","Almonds_1kg","Grocery","2","243","0","486","COD","Express","Delivered","V0033","Vendor_33","","5","N","1"
"1535","2025-07-20","C003874","Customer_3874","Meerut","636935","P1006","WholeWheatAtta_5kg","Grocery","1","135","0","135","NetBanking","Standard","Delivered","V0064","Vendor_64","","4","N","4"
"1536","2024-03-03","C001303","Customer_1303","Vadodara","150726","P1015","FloorCleaner_1L","Household","1","156","0","156","Card","Standard","Delivered","V0041","Vendor_41","","4","N","2"
"1537","2025-02-18","C002759","Customer_2759","Gorakhpur","138594","P1035","CookingGasRefill","Household","3","157","0","471","UPI","Standard","Delivered","V0034","Vendor_34","","3","N","3"
"1538","2025-08-25","C001164","Customer_1164","Shimla","887911","P1006","WholeWheatAtta_5kg","Grocery","3","258","0","774","NetBanking","Express","Processing","V0028","Vendor_28","","","N","1"
"1539","2024-12-20","C003865","Customer_3865","Aligarh","997316","P1048","BabyDiapers","Baby","2","274","0","548","Card","Express","Delivered","V0084","Vendor_84","","5","N","1"
"1540","2024-06-06","C006898","Customer_6898","Aligarh","491599","P1030","Pasta_500g","Grocery","1","202","16","186","Card","Express","Delivered","V0066","Vendor_66","FESTIVE10","5","N","0"
"1541","2025-01-29","C003249","Customer_3249","Jodhpur","217170","P1012","Shampoo_200ml","PersonalCare","3","110","0","330","COD","Standard","Delivered","V0105","Vendor_105","","5","N","1"
"1542","2024-04-24","C007002","Customer_7002","Pune","936792","P1007","OliveOil_500ml","Grocery","3","249","0","747","Wallet","Standard","Delivered","V0195","Vendor_195","","4","N","1"
"1543","2024-07-31","C001913","Customer_1913","Gorakhpur","713220","P1006","WholeWheatAtta_5kg","Grocery","2","215","0","430","NetBanking","Standard","Processing","V0141","Vendor_141","","","N","2"
"1544","2024-05-22","C005597","Customer_5597","Shimla","608257","P1004","Bananas_1kg","Fruits","1","152","0","152","NetBanking","Standard","Delivered","V0051","Vendor_51","","","N","3"
"1545","2024-04-04","C006541","Customer_6541","Raipur","","P1027","Cereal_500g","Grocery","1","184","13","171","Wallet","Standard","Out for Delivery","V0060","Vendor_60","SAVE20","","N","1"
"1546","2025-11-18","C001232","Customer_1232","Agra","122257","P1032","Mayonnaise_250g","Grocery","1","193","0","193","UPI","Standard","Delivered","V0171","Vendor_171","","","N","2"
"1547","2024-11-05","C007585","Customer_7585","Asansol","709831","P1006","WholeWheatAtta_5kg","Grocery","2","139","0","278","COD","Standard","Processing","V0149","Vendor_149","","","N","1"
"1548","2024-02-21","C003843","Customer_3843","Noida","825353","P1047","LipBalm","PersonalCare","3","135","108","297","UPI","Standard","Delivered","V0020","Vendor_20","SAVE20","5","N","2"
"1549","2025-07-30","C002190","Customer_2190","","146006","P1027","Cereal_500g","Grocery","1","251","57","194","Card","Standard","Cancelled","V0175","Vendor_175","FREESHIP","","N","2"
"1550","2025-10-01","C002483","Customer_2483","Chandigarh","134429","P1034","PeanutButter_350g","Grocery","2","189","0","378","COD","Standard","Delivered","V0004","Vendor_4","","4","N","2"
"1551","2025-03-11","C005932","Customer_5932","Surat","275172","P1016","RiceCooker","Appliances","2","1428","0","2856","Wallet","Standard","Delivered","V0131","Vendor_131","","5","N","4"
"1552","2025-06-23","C006631","Customer_6631","Dhanbad","811174","P1022","Tea_250g","Beverages","1","158","0","158","Wallet","Standard","Delivered","V0003","Vendor_3","","","N","4"
"1553","2025-05-13","C006436","Customer_6436","Nellore","473390","P1047","LipBalm","PersonalCare","1","196","0","196","NetBanking","Standard","Delivered","V0050","Vendor_50","","4","N","2"
"1554","2025-04-16","C007924","Customer_7924","Ajmer","328325","P1002","Milk_1L","Dairy","2","108","0","216","Card","Standard","Processing","V0065","Vendor_65","","","N","2"
"1555","2024-07-23","C005668","Customer_5668","Kolhapur","258031","P1007","OliveOil_500ml","Grocery","1","215","42","173","Card","Standard","Delivered","V0154","Vendor_154","NEWUSER50","","N","3"
"1556","2025-11-26","C007726","Customer_7726","Thiruvananthapuram","652661","P1014","Detergent_2kg","Household","1","273","69","204","Card","Standard","Delivered","V0082","Vendor_82","ZP100","","N","2"
"1557","2024-04-25","C007539","Customer_7539","Rajkot","808485","P1006","WholeWheatAtta_5kg","Grocery","3","200","0","600","Wallet","Express","Delivered","V0197","Vendor_197","","4","N","2"
"1558","2025-10-18","C004431","Customer_4431","Ajmer","596214","P1039","InstantNoodlesPack","Snacks","1","74","0","74","NetBanking","Standard","Delivered","V0188","Vendor_188","","","N","4"
"1559","2024-08-07","C007493","Customer_7493","Dehradun","478029","P1048","BabyDiapers","Baby","2","293","0","586","Card","Standard","Cancelled","V0145","Vendor_145","","","N","1"
"1560","2025-11-02","C006264","Customer_6264","Asansol","862759","P1013","BathSoap_75g","PersonalCare","2","202","0","404","COD","Standard","Delivered","V0132","Vendor_132","","","N","3"
"1561","2025-10-11","C006534","Customer_6534","Gorakhpur","384701","P1013","BathSoap_75g","PersonalCare","2","184","0","368","Wallet","Standard","Cancelled","V0124","Vendor_124","","","N","2"
"1562","2025-07-01","C003060","Customer_3060","Varanasi","275579","P1004","Bananas_1kg","Fruits","1","135","13","122","UPI","Express","Delivered","V0195","Vendor_195","FREESHIP","4","N","1"
"1563","2025-03-25","C004233","Customer_4233","Nellore","444339","P1002","Milk_1L","Dairy","1","84","0","84","COD","Standard","Delivered","V0165","Vendor_165","","","N","1"
"1564","2025-09-26","C005691","Customer_5691","Gorakhpur","201916","P1048","BabyDiapers","Baby","3","262","0","786","Wallet","Standard","Delivered","V0104","Vendor_104","","","N","3"
"1565","2024-02-12","C003594","Customer_3594","Tirupati","580847","P1025","ChocolateBar","Snacks","1","66","0","66","Card","Express","Delivered","V0047","Vendor_47","","","N","1"
"1566","2025-03-23","C004386","Customer_4386","Noida","987558","P1004","Bananas_1kg","Fruits","3","200","0","600","NetBanking","Standard","Delivered","V0054","Vendor_54","","","N","2"
"1567","2025-09-23","C002309","Customer_2309","Jaipur","538752","P1034","PeanutButter_350g","Grocery","3","234","0","702","COD","Express","Delivered","V0014","Vendor_14","","4","N","1"
"1568","2025-07-05","C001165","Customer_1165","Gurgaon","888892","P1050","Handwash_250ml","Household","3","210","0","630","UPI","Standard","Delivered","V0092","Vendor_92","","5","N","1"
"1569","2025-05-29","C005227","Customer_5227","Hyderabad","592533","P1046","FaceWash_100ml","PersonalCare","1","195","0","195","UPI","Standard","Delivered","V0072","Vendor_72","","","N","3"
"1570","2025-03-14","C002089","Customer_2089","Hyderabad","","P1042","Maggie_2pack","Snacks","1","99","0","99","NetBanking","Standard","Delivered","V0109","Vendor_109","","5","N","2"
"1571","2024-02-13","C000886","Customer_886","Agra","260300","P1033","SoyaChunks_500g","Grocery","1","160","11","149","COD","Standard","Delivered","V0042","Vendor_42","NEWUSER50","5","N","4"
"1572","2024-09-19","C005778","Customer_5778","Indore","503032","P1026","Juice_1L","Beverages","1","130","0","130","COD","Standard","Delivered","V0065","Vendor_65","","5","N","4"
"1573","2024-08-19","C001569","Customer_1569","Jammu","519855","P1021","FrozenFish_1kg","Frozen","2","418","0","836","NetBanking","Express","Delivered","V0177","Vendor_177","","","N","1"
"1574","2025-01-20","C002945","Customer_2945","","265789","P1011","Toothpaste_100g","PersonalCare","2","225","0","450","COD","Standard","Delivered","V0094","Vendor_94","","5","N","1"
"1575","2024-10-19","C004105","Customer_4105","Asansol","222957","P1008","Sugar_1kg","Grocery","2","179","0","358","Wallet","Standard","Delivered","V0081","Vendor_81","","","N","3"
"1576","2025-06-03","C006805","Customer_6805","Ahmedabad","537939","P1030","Pasta_500g","Grocery","1","246","0","246","UPI","Standard","Delivered","V0003","Vendor_3","","","N","3"
"1577","2025-04-25","C002880","Customer_2880","Asansol","945063","P1046","FaceWash_100ml","PersonalCare","3","165","0","495","COD","Standard","Delivered","V0186","Vendor_186","","5","N","2"
"1578","2025-09-22","C002232","Customer_2232","Amritsar","282649","P1009","Rice_5kg","Grocery","1","173","0","173","Wallet","Standard","Delivered","V0127","Vendor_127","","5","N","2"
"1579","2025-09-05","C006737","Customer_6737","Patna","857411","P1001","Almonds_1kg","Grocery","2","223","0","446","Card","Standard","Processing","V0141","Vendor_141","","","N","4"
"1580","2024-07-25","C007092","Customer_7092","Meerut","550600","P1020","Chicken_1kg","Meat","1","320","0","320","UPI","Standard","Delivered","V0052","Vendor_52","","4","N","1"
"1581","2025-08-29","C000729","Customer_729","Patna","657983","P1030","Pasta_500g","Grocery","2","174","0","348","UPI","Standard","Delivered","V0051","Vendor_51","","","N","3"
"1582","2025-01-08","C001699","Customer_1699","Mumbai","984750","P1022","Tea_250g","Beverages","3","132","43","353","NetBanking","Standard","Processing","V0093","Vendor_93","FESTIVE10","","N","3"
"1583","2024-02-11","C007996","Customer_7996","Chennai","167562","P1014","Detergent_2kg","Household","2","205","0","410","NetBanking","Standard","Delivered","V0029","Vendor_29","","","N","4"
"1584","2024-07-15","C000226","Customer_226","Hyderabad","509428","P1002","Milk_1L","Dairy","1","152","0","152","COD","Standard","Delivered","V0068","Vendor_68","","4","N","1"
"1585","2025-07-12","C002510","Customer_2510","Patna","561090","P1035","CookingGasRefill","Household","3","223","0","669","NetBanking","Standard","Delivered","V0107","Vendor_107","","5","N","2"
"1586","2025-04-30","C006915","Customer_6915","Chandigarh","173318","P1012","Shampoo_200ml","PersonalCare","2","191","0","382","NetBanking","Standard","Delivered","V0081","Vendor_81","","3","N","2"
